index,id,method,layout,inflow,count,queue_avg_mean,queue_max_mean,delay_avg_mean,delay_max_mean,speed_avg_mean,phase_changes_mean,reward_mean,spillback_events_mean,queue_avg_std,queue_max_std,delay_avg_std,delay_max_std,speed_avg_std,phase_changes_std,reward_std,spillback_events_std
240,241,Proposed DRL,9-4-1-c-7,balanced_500,9,5.386828242585214,12.950393979637006,5.21710526047892,29.696219767026783,28.65966799468792,97.44444444444444,250.47666666666666,0.0,0.5687720503761945,1.287524517591972,0.6728658194327405,3.581764486335499,0.8111886164125343,1.3333333333333333,6.077168337309735,0.0
241,242,Proposed DRL,9-4-1-c-7,balanced_600,9,9.571518370960602,21.349238601150955,8.424076308554554,40.08132171573105,24.889643647631694,95.88888888888889,232.79222222222222,0.0,1.231709391556058,2.42392762106845,1.5160566394959025,6.449441838870858,1.1870618756898745,2.088327347690278,10.040832607131959,0.0
242,243,Proposed DRL,9-4-1-c-7,balanced_700,9,19.172682602921647,38.582264276228415,15.52018493723605,61.79109998356379,20.219840637450197,92.0,206.40444444444444,0.0,3.384970702226838,6.34453862565237,3.2731025468415704,11.627328520059253,1.469548647952409,3.6742346141747673,9.705702075469747,0.0
243,244,Proposed DRL,9-4-1-c-7,balanced_800,9,36.059756529437806,71.48186144311643,26.076556155214767,96.98466809664174,16.643428508189466,85.66666666666667,183.42222222222222,42.666666666666664,9.220726591042693,16.15864350251968,6.1271388779526355,19.427981385942648,1.85879092548032,3.391164991562634,11.740191414301744,33.66006535941367
244,245,Proposed DRL,9-4-1-c-7,main-minor,9,20.92802124833997,43.633829127932714,17.043966756776218,71.12108243537041,20.025413899955733,89.33333333333333,206.81,5.777777777777778,7.085475727161723,13.665910627732925,3.927518079658795,14.626560546145404,2.0192667794896604,3.427827300200522,15.387883220248325,17.333333333333332
245,246,Proposed DRL,9-4-1-c-7,unbalanced_1,9,25.220301018149623,51.71974988933156,21.74177077221821,95.63851104824079,20.14729747675963,90.88888888888889,205.36777777777777,24.88888888888889,19.66843737936023,36.016690130764644,17.130801742874528,73.84613658537053,4.862523780871755,7.457285773732365,29.648371278106392,59.8674461716141
246,247,Proposed DRL,9-4-1-c-7-sb,balanced_500,9,5.871644532979194,14.067583001328021,5.398132157807047,29.80923237144082,27.877509960159365,97.55555555555556,243.6555555555555,0.0,0.7464696839303457,1.8308485498255218,0.495598609426123,5.161659944431339,0.7081330611563491,1.740051084818425,5.787065558448234,0.0
247,248,Proposed DRL,9-4-1-c-7-sb,balanced_600,9,10.405690571049137,23.32664895971669,9.730934968909507,45.01409541876045,24.248514829570606,95.55555555555556,227.79666666666668,0.0,1.6010512117044469,3.3202021501196928,1.5997146100345736,7.571864643464655,1.3027419587305238,2.5055493963954847,10.8061857285538,0.0
248,249,Proposed DRL,9-4-1-c-7-sb,balanced_700,9,20.9452434705622,42.49975431606905,18.046065269412555,76.08386474321088,19.733333333333334,90.77777777777777,202.3122222222222,0.0,4.355131300913196,7.250236659649577,3.8126201448057673,28.244441495891635,1.627303794349702,1.922093765778466,8.762413733923125,0.0
249,250,Proposed DRL,9-4-1-c-7-sb,balanced_800,9,45.24742363877822,85.76508189464364,28.343951763551207,87.92063997780616,15.493067729083666,83.66666666666667,172.20000000000002,78.88888888888889,11.685248243859041,18.90719779750966,6.1359527712571085,13.335570369213727,1.5088638306367539,5.1478150704935,12.093435202621293,86.53387262287013
250,251,Proposed DRL,9-4-1-c-7-sb,main-minor,9,23.21869411243913,49.45203408587871,17.7397500903713,71.57977948842117,19.7828397521027,88.22222222222223,203.2311111111111,10.88888888888889,10.057948440143507,20.646736971694978,5.48540892963756,17.991234501422937,2.7405701840208034,3.3082388735465345,19.979039293997857,14.251705550954634
251,252,Proposed DRL,9-4-1-c-7-sb,unbalanced_1,9,31.313063302346173,67.09830455953961,20.135367489698787,71.6865786875944,19.354991146525013,91.11111111111111,196.04333333333335,81.11111111111111,27.16868001380374,57.5546779103251,14.123888442306827,37.03570917616323,4.837475895088065,5.819030083365364,31.499726982943837,160.8107928937331
252,253,SCOOT,9-4-1-c-1,balanced_500,9,12.41966733200266,25.89282324240408,9.530880672603148,37.52503527176561,20.232608117099133,91.0,,0.0,1.9529982246611541,3.795119594405006,1.8565924381030185,6.099954068874875,1.5107710564619268,1.118033988749895,,0.0
253,254,SCOOT,9-4-1-c-1,balanced_600,9,18.358944333555115,37.124169438899976,13.590231894431344,45.34505318551092,18.10057662452872,89.22222222222223,,0.0,2.082475933251119,4.64404797580856,1.5501643958265823,4.704566361112033,0.9801073690586627,2.279132388529557,,0.0
